marker_id,latitude,longitude
9795626cfd584471ab4406d756a00baf,19.041691972000024,72.85052482000003
82a31b114c0243859e73c4f5f1332554,19.047690380000063,72.85787174600006
0e93001008714f1da3c40e3317183810,19.039267403000053,72.85491353500004
a41b90c2ea4a405b8a35811cd094ea68,19.04372482200006,72.85004247900008
3e13bed860e9471d9a1323cffd3b6129,19.017987179000045,72.81980024300003
76c41c20947147dca50aaf65ddc5cd7c,19.005198476000032,72.82053658800004
459cc0f22e0d472e958b85734e704c74,19.00195741300007,72.81694836500003
17a95898101040b283e2d1fc7282e604,19.001709748000053,72.81849399200007
6b15dbe1edd64d989146fb1c417bdf54,19.018673800000045,72.81916850800008
cfa96004f8704b63a249a0037c9bdf18,19.001004932000058,72.81754334100003
237a52a585ec4240a952e460a482defd,19.01835715900006,72.81840243300007
cb8226da37b642a19c4a543ff939e3f9,19.01796199100005,72.81869763300006
d2daf4cec36140e79352ae978314ab5a,19.01787524200006,72.81815676500008
e30d3ea9e31f4c6fb3febf872e28792e,19.01939522200007,72.81872934700004
0efd21e2db4b46f98a107c490262555f,19.01952039100007,72.81786931500005
05f1359e5d1a403880efc07c9e3ea6f8,19.019012157000077,72.81788612000008
98caef2fda274089a1a88e4b91145ede,19.080310712000028,72.85698821900007
6fb3457bab1d47c4ba885fb2b337dbf3,19.075787209000055,72.86058542000006
d8c54004dc8741bc8c4b2606adba05b9,19.07161731800005,72.91683116200005
37a0076b2c3e4a778b95d9a7c256dd2a,19.07834762300007,72.84564794800008
225878b44ccb455dbd0acf764be30948,19.055734882000024,72.84233838600005
e0d656d8f1ce45d089f289e272c5f3b0,19.058336590000067,72.84446533900007
ba199f61a02641b3b7766da58528469a,19.077064403000065,72.84410425200008
bc0d656d4faa456293fb477e6bdcb691,19.06253580200007,72.85837049100007
ae5ab2eef702413fa9b9781d05db9449,19.07747605800006,72.84585164400005
0e119000372745d8bffb5d806815356d,19.057122126000024,72.84257840900005
d25233728ac34fecb1a24c49e0c3e32d,19.06255622300006,72.84389299600008
addbccefcb20416e9514af6f3544c1ab,19.079634501000044,72.84805043900008
581dee84b746445f802e2428a37587c1,19.13369227000004,72.85877406700007
a1f6be3864bd4bf7a747ec8a1d42e5f2,19.139143697000065,72.85325870700007
92293f8cfc094bd2bcbc54016b389e53,19.14083695100004,72.86139945800005
385b19e37c124e0181e0447efa9776c5,19.121833595000055,72.84127775000007
c4d191ed90074a66a2de1819b0392fef,19.136130152000078,72.84046189500003
b4871eedbfc64db38e7d69c37cab52c2,19.118127370000025,72.82231329800004
786fb370ce1f4bbf81a3987b9ac6a861,19.144411138000066,72.80577015600005
23575c97de20457cb277662dbb35212d,19.09563540000005,72.89471325900007
17dd76a26c3b49a0b9fab570a4c4f3d5,19.068773239000052,72.87925966100005
958946e628ab446f936fd8dbc91d85b1,19.04327898100007,72.90931475200006
4ef032c892444fb4a0910b4b58cd44cd,19.034097449000058,72.89680688200008
b0661100151f47d185c7b88e504c11e8,19.067503986000077,72.92123974200007
bea040e9b87042439b5b67046ad78483,19.06481929100005,72.92377942100006
848b5631766c4a42aeea9d78f17c5756,19.062435392000054,72.90668143500005
1c1fd72352d542bcb063fb5246e91a7f,19.03067654800003,72.89648767400007
036eab0c59c4462887d9f7cf75c5534f,19.095790587000067,72.90520535100006
2771f05891b34748b093d5dd9729f78c,19.096917292000057,72.90261551100008
14f80916bf57411b8e7ee69a187255b5,19.09547255500007,72.90107516000006
d209f67b3dc7432197b2483575aa723d,19.097618392000072,72.90351675400007
9db664b6133b4440b5d0f88b34f5e8c2,19.104374972000073,72.91610807900008
b4363a43f7e94d91aa0f7f125871c696,19.18841266800007,72.84977676700004
3a3aee7d70044091be68085cb45de5ce,19.14302762500006,72.79245803000003
95b35ce3345a4efc92603e20da02dc7f,19.18816346500006,72.82285887600005
745eacbd9c39494ba81d02c37020ced6,19.190400055000055,72.85752212500006
0e1f1cd7cd2c4e09ab16ee1d3e2d280c,19.187443294000047,72.86468327900008
9efed3cd071b464188d1060f9244f85e,19.18497540800007,72.82080140400006
a1f42d77e11d442cb292d00f4b4c72ff,19.18560224500004,72.82084449000007
8390fff0e18545ec9991f7cc68a0c48d,19.240900619000058,72.85999383000006
641465e781244ef79782e5704238ad71,19.257301175000066,72.87505035500004
dca0eb40887246f0bb084ed6c20a9b67,19.255452959000024,72.86739020700003
bdaf9a94603b45b9be9cf6e920be28d5,19.19958938600007,72.86403704100007
2d113704d9f04ec8bad3f510298607df,19.19049947700006,72.85939303400005
e8eb18b56387425dbe2dae0ca5d27446,19.16279006700006,72.93112210400005
a4522f6f78324d33a65f937dab8f5aea,19.12836161100006,72.93512059200003
aa808cf0456c4408abd32b511ccf4672,19.124300408000067,72.91806422900004
8a57e2ed9b274f3981c4e66ec098b1f3,19.115775391000057,72.93326254600004
c97399a8b53a44cba915e734b1f14728,19.13608530600004,72.93850292400003
677487aa2e44475397622c52a859599d,19.160508221000043,72.92951270200007
6702089b38194b4babfa8af6ba81f393,19.16344982000004,72.93592354700007
c7f7c623d25f433d9e0e9c64814f50fc,19.161125259000073,72.92957415400008
83b964e87db0460e89e6c26ae9e03ca4,19.165588204000073,72.95062667900004
7593eb8cf129434a93c15f3c4878eb43,18.96328096600007,72.82193869700006
64b129cfaca84e88a945d2a9910cf5b7,18.97121786300005,72.81615550800007
9ee588bf3ed2484785f525c89921b832,18.965689033000046,72.82384359100007
54d1fbb4ea0d439582d5fa74066947b6,18.963369322000062,72.82348913300007
42870cdca8ee43828e4966b685c91551,19.08654117900005,72.88280617600003
7beedbc6e6d0460d91d873f5289361ce,19.09323004500004,72.88264976100004
f9928aedf481474baff3af28e2850ba0,18.91820679616992,72.82466783514951
04e8ac162ed045f18579519e3172ed91,18.97920903427471,72.82740639624978
b8d44def28e24c789f7186c5fc319d36,18.96552988800242,72.82531287437564
257389ce81514ae3910c2d26f8e81e8b,18.96971264165106,72.84194449407565
4e04663bff314744ad103ce31886f630,18.96102937556583,72.82614395453689
faaae28b329848af9f3cc904a2597aed,18.96280629630638,72.83180850194071
230f61a6cd914f219ff3aa2f9330fffc,19.02296329441896,72.8707374045943
04670804443941cd9f54d1c010088903,19.02804451927894,72.87339361227305
e7acdaa4a549471baf15c9233f137bca,19.0276777,72.87024559999999
11ee0b9659ad459cae4992753e566941,19.02245524219123,72.87035876203905
a47e12cc1a884e81a11f41b2c00d39c7,19.01594201636252,72.86459743933852
033552cc857b42918a7b1949b5158200,19.00588495770202,72.85492723138128
ed90c0b39f074fffabb415a822eedbb3,19.0055033555024,72.85497499323805
9f55984365504fcda8c55fcfa38fdd87,19.0414773,72.8484537
2eb40865437742dbb6946b0446a64b18,19.0097346,72.8255543
5b3012cafd844326bfe091d21665f3a7,19.02163552269838,72.81812809953696
c4463f4fa98a4193b1fb39c4ddfa79fe,19.0185886,72.8188249
da88219684b140c0be3452db5a8776cc,19.01747046395444,72.8202652293119
60451af0545d495bb7c9432362b6a0d8,19.01751015045863,72.82032885506361
df4886ec139c46cfa6c6b8d24b3b1d8d,19.01728557984215,72.82028873932421
6d825a725f2842d9b53b24cdf18a3a9b,19.01848536837272,72.81933247601101
8a2ca3292374428e812855c6bf5d541a,18.99259722335193,72.81860268592595
68c1c04748a04a6ca5a9270028a237ea,18.99275572524642,72.81922314393609
fe1fa0e288d84b5caa6785e4d5f9ad75,18.99230948632588,72.81832995692092
525f4174628c4019b714287eebc7e863,18.99288364253429,72.81993259850987
7245b04bd90c4e64af1468aac857d806,19.07444236466082,72.84233563066294
ad3501a273ac43ec949638f277de2e9a,19.0567414,72.84165109999999
b356cdd6a3904c66aac55ec01e4aa3a5,19.08701255492469,72.84541242234782
6240e1fb86204395ad7c719593451195,19.0650798,72.8565769
8d56d1c526164758a2b6f3529e389b07,19.08154070356635,72.85412494816593
0cbc7ae227054af0a879ded6b59e5b95,19.13219749090547,72.85625580658747
5b2565349ded496d9e34f2829074f32f,19.10794573436695,72.8589177997727
c7e03abe38dc48af856cdae057cfa5e1,19.13351105241615,72.85791979528604
56b3c2680b7943bdb25251fb4a2f43ca,19.12680647922856,72.84890382165267
b6fd308cd9a242199847d50a04a43001,19.0912396,72.8461938
0b3606efbe814dd6b4d27f124630f028,19.10444256955326,72.8588016868696
cd4aba6817d44b769b7c1bcf969741a7,19.0957489,72.8372886
8163ef2a2298477cbc996f1a511c94be,19.1156666,72.8398471
9faf1d80188b46efa97666f69dfacfe4,19.11154079776221,72.86801623576561
1b5525451929438abc777089ba233436,19.10459847451114,72.83969093313843
2b175e9085ef4b418507d0f368951b80,19.1481828,72.8382859
657b67cf6fb34fedacb33e88c99ecbf0,19.1447666,72.8395335
d82d91b175d843ef9b54e27a66c0d729,19.06855084885717,72.87485988071177
963220403406481a985704d40b49070c,19.07143306273204,72.88044628080176
74292f74c63c46baa382338282363b37,19.1023426,72.88829659999999
a7b6bd993a05401ebb93d25c8ee270d3,19.02170972486743,72.81807286522107
740cedb7cbac43fc93348a8dae5b9bf9,19.02170022182498,72.81808054625674
a21a6b453c324708bb5977f5cd5b1697,19.06097900000003,72.92562700000008
6865e206574242199e753a307c175ddc,19.140058533000058,72.92969351400006
ca2470bf47d740a3b3643a0364b2cb0f,19.15823098000004,72.93480833000007
787cf5de5a1d4442bbea20f51f3b5f1e,19.163992113000063,72.93615200100004
b7265b8040b445fbaf44fead49529695,19.15105310000007,72.93590310000008
7eddd946820e419fa3f286794caeab9a,19.06380500000006,72.92309720000003
d86c830fd4354dbcaf238e210be2971e,19.06461470000005,72.92438060000006
b947186dad114c9bb3b17751c7fc1126,19.056939889000034,72.91423245000004
533f6bb9605444a393e05814dd9d1255,19.061277731000075,72.90787836400006
07d604718af74527b0c241ede744a08d,19.04678400000006,72.89541220000007
7ee00b322add426194fa124d2ec00fb6,19.033516000000077,72.89617030000005
246007d56c724b9790e44616de83fa76,19.031168765000075,72.89623193800003
ed2020ab5bed4fb59926ab0e16e8db9c,19.044386648000057,72.88954491700008
92c13d1227464e508a27ab4d1d4890cd,19.060336850000056,72.88454790000003
78805d4a04dc4ce09a43ba258b092c2b,19.061279200000058,72.90818430000007
f1b1f9fc1c3e4fafbf3d3dc4224eb474,19.051802500000065,72.88662380000005
dbf432254f2941ada5bbfc79597cabfa,19.095527121000032,72.90004929700007
8bfd72444ad5452d9fadf086c87a80be,19.095919700000024,72.90551690000007
5820d78826cb49a482a42d0b22b5ecc3,19.099685300000033,72.90289370000005
d8bdfb976d2547da8c76dabb4a9d44c0,19.093636238000045,72.90381498400006
219b5bc18cf446c38f6cc45f63f9fa56,19.09933250000006,72.90286780000008
bc65d2e73c01476097f8c2adb66181e2,19.102050000000077,72.90877440000008
b134b67205fd4fa4b2f001f01deedbe3,19.074525528000038,72.91376147700004
9bd3e0c846b24f80a9c7264ad5782f40,19.099273699000037,72.91670991800004
35c69131b7cf493fa898f993c3e64a93,19.072405400000036,72.91409200000004
eb06ffaf7ede4fd4a1bd8c80fc206ee2,19.09033370900005,72.89895949700008
92627bceebdb4a33931284c5a02f4742,19.17825285500004,72.86223807000005
bf2111fa26554af6a683ca7255bcba28,19.18779420000004,72.82361530000003
eb2c512cc57a4242ae265aab99fe98ad,19.188176183000053,72.85088855200007
92a4a16cb17e4b6587d5fd1b2e744cef,19.189522453000052,72.86554153700007
85a2ea06c71743f683fd325b815199c1,19.188322500000027,72.82310850000005
704e7874ec8a48baa099100b8d44c9df,19.189758934000054,72.85685693800008
c3b72984c0ab4324b284bfedfbb46290,19.170750359000067,72.87787931800005
194da6f0af1a4b1ba1429316e47f42c9,19.18579610000006,72.81704633100003
8fd2e3468f194fc4937bb2f56fbb59a3,19.18437903100005,72.82304687300007
d688c21c1d5d46dabb1305a0b1688f0e,19.180259400000068,72.86128000000008
b9f1e6cffc014e52925edc4c7cca34a6,19.171587000000045,72.87878300000006
0528c7e32d0e4904b4ab92619fefd1f9,19.138673022000035,72.85367576000004
9163c37f8630456b82fb34d05489223f,19.17184910000003,72.83825470000005
ad63c1eb2c7945fd96e16fef908bdaa4,19.239500216000067,72.86063629500006
3920fd05e45a4159a50690870ad762d3,19.255298550000077,72.87584095000005
24cd35a077c749e0900e3fa8704ab0fa,19.256246300000043,72.86491405000004
add03e04161546c7bbb28da07cf59d58,19.196305040000027,72.86486190000005
0de128e0fa0944e9bccf3596a403dbf7,19.198057222000045,72.85995734100004
2c63d29963b44428b3664e8f3b7d73d9,19.203754296000056,72.83185210800008
0b2f0fbc70df422fb0f05e1e07d3d48b,19.158754357000078,72.92865383400004
e3405749dadb421689e3c1a524add7a1,19.13117905000007,72.93502045000008
dd2b662851064b85bd81925d8a0494c9,19.124386924000078,72.91879652000006
717809fabae641b89705801e105afebf,19.11762580000004,72.93276860000003
e6795b8a4ac74191a0b08192251e36ac,19.135759767000025,72.93830499300003
d2d98ac3876041188a8cceab8431e1de,19.166010079000046,72.93510986200005
0b4e257353dd41fd9ddd03ba4b26e8b6,19.12014080000006,72.92926630000005
370fa542eeee46d2a05ceb227254f965,19.166543250000075,72.95051435000005
6dd3f6d5efca408dbb3e9529667f3e70,19.118538889000035,72.83677777800006
a88c309a7c8f496fae2f547ccea8d250,19.056800000000067,72.84181944400007
292569ccbd7248eb812a25355783797f,19.203413889000046,72.83129444400004
eb3b44dd869845d8b2414b515e123cec,19.16785555555556,72.83926944444444
78c881080b65459fb5384a3a2aa56187,19.014363889000037,72.82412777800005
295ab182e82d475e909c4718a6d0dc0a,18.99245833300006,72.81870000000004
23cdf74be3504a47ac1336c19fa70b6a,19.17902222200007,72.86228055600003
0519681ce0a84e75a46f41d90ed22e63,19.08792222200003,72.89837777800005
1915e504be25498c9d4b3750672d5fd2,18.973937765000073,72.82710467400005
6b1804a93ea34cfb96768594f9290b55,19.058625000000063,72.89171944400005
6e08f879d32d4ab2a611bbb6dd713222,19.026408333000063,72.86132500000008
2790acdda0744102b66be48e60824429,19.09348055600003,72.88287777800008
85b01fcdc8a74cd1baeb222f8ec3d27a,18.971330556000055,72.82773888900005
fb8305025e5541069d1b96b768b2dccc,19.180404113000066,72.85017372800007
5d04aa50ae0e4705aabcf38d9e35851f,19.103522222000038,72.88942500000007
f2e9c3dd1f074c5d95f8315456063435,19.077519444000075,72.84454722200007
f7a1a687cd84458bb0fca7240dd06b46,18.974183333000042,72.84828611100005
51e7dad5163e40478259fb33b8787bcf,18.97535000000005,72.81226111100005
b7080698fbbb45f899ead8a0fd5f7432,19.056780556000035,72.84175000000005
ede9eee1b9c746458a64a6ddd08393b1,19.067725000000053,72.84560000000005
46ed1527bb0f4f9cb288de87fc3b0dbe,19.063130556000033,72.85412222200006
12a3834eaee64b0da25715951ff8e26d,19.0034957,72.8205292
f42da16dd34d407b8f79616354b4eaa6,19.0076064888531,72.85458910596239
78d2f3fa770b470880bc902316190e76,19.0671855,72.83650829999999
bb09ae29b0d54eeaa45ac9629ac7525c,19.0683073,72.84490140000001
6d974c146ae74bb0ae663f9dd3eb64d5,19.10834929026186,72.85911518632899
6f9a9c0e5fbc4a78b7898ff79a3543b9,19.0726016,72.9133536
6ae031d2caa14c49902803a6e33b9571,19.1262049,72.8493324
94de431a2c7d4bdcb7a27e2599c6b02e,19.1920911,72.8662232
dccd7bd5fef0400db4353fd1577c47ee,19.13643289493979,72.84659276441087
4d4c536c2b414fb08e621f442b524f68,19.1047136457422,72.82883576350815
afcba0a4263b4e289fafca9a0e048963,19.09561189785627,72.83682439438874
efcb1b5ab7b544e99380e714a017dfdc,19.121501,72.8413995
a4c2cff2624343cc9731510677261b76,19.2578774,72.85204499999999
a38196fc6437446da545df3e6efd8c7b,19.16526649391617,72.93240774657114
e6770a54b0ed470e89e6b8be40ea3099,19.14012549246693,72.93015575547555
0776e93b22584782aa70bc6c50d90c97,19.17134177376156,72.95345676475453
dc18075b59894dfc8d53df12b72f92c4,19.12486163375296,72.91693322250231
6aaf79b3382c4da3973311aaa6d75ced,19.12486105361848,72.9169122259238
4654bfd961324cdaa61fdaebd72f5c83,19.13606380465565,72.93824274348354
3fe85ecc9a0a4b5aa92c2059dc8a6424,19.1610323,72.9357215
4209c416750a499c8c03c7c5432ed615,19.13997855093426,72.93009298018791
ef71b9689b8d4e76af480730e5c2805d,19.12460920651214,72.84538538348113
e6b8ac09eb684dc187fc472f244fd5ef,19.13255149951325,72.85642788434376
72544987ee6a4b1888d4bd014b9c4386,18.9717666,72.82660000000003
1039461835bf4d5c8f239e890a52fb56,18.97563119840761,72.82953529948274
4b5f1c1aae584fc8bb5178acfbee0210,19.01858859999999,72.81882490000004
52bf6e5de4844eb0b1d9e7561a37acc5,18.99141800000001,72.830998
c701d0469fad49979e99ccc3e0c56913,19.0732146,72.84578580000002
61e7df0e48524d3c9205db189cacebe5,19.1783459,72.81644860000002
418f8c760c3f42a3950a133557bd86f2,19.1893374,72.8183134
7f0d67612fd64685bea4218643b17a61,19.18343078336639,72.81842621230511
44e61d93b6584e9a9c8e4becb49bcb20,19.20378407855691,72.83132614947365
c9e31313277e4678b2c1e06c0754ef84,18.9662344,72.82341910000001
28cf88f454b849ff9c18a4cb5ff2fe5e,19.00187573734854,72.8549131627703
1e1f6d3c41a44239b90de9df29781db9,19.010202778000064,72.82756944400006
33ea3ff5ca6f48a59f7fbc6102ab98d7,19.068630556000073,72.87996388900007
1240e1cbcd114ddc824e7d8ac37fe0e6,19.059900000000027,72.88810277800007
14eeaf0b7f0244158e986c5441c27ed7,19.062763889000053,72.87304722200008
db29f27cc54143609d327756f7fcb59f,19.090761111000063,72.90501111100008
4715d6da452b42d5b2f0c1f42b7e1da0,19.01832222200005,72.86669444400007
2d4f04cfc9a347168d74b5c272268c8c,19.14137500000004,72.92383055600004
1946c6ed6c014b5b99aa12df8f380d71,19.15640833300006,72.92680000000007
e63007bf02d546ae927477b13ccf7407,19.092902778000052,72.88258333300007
6647ae76d4a84d0783e819f2dee6499b,19.068316667000033,72.84491111100004
becec553ab7c40ccaff221d92f621ad5,19.06312222200006,72.85413888900007
0cdd0ebab2214ee3af1d39ea99d3863b,19.060572222000076,72.84231388900008
19a26ef7b8ee4fe88ba3eefda15620a7,19.086686111000063,72.84411944400006
f98d69de3e44479499f790106feb97c4,19.07799166700005,72.87481111100004
06cf029039474d11b7a7ea5c0a398992,19.086866667000038,72.84554722200005
ac2489ad1ec44d459f4d538af831e1b6,19.063352778000024,72.85695833300008
387c79f2ee1b4bab8aaacc01b61a3427,18.97358107257152,72.82819127779756
93168cf9b97049baabdf073f7c54d6d4,19.00764237417611,72.85460306006273
5d05d7ab5dc041f3b25ed97b09aa4109,19.03527811054335,72.84033859611871
8a6627a86a9a419599a8f5ce404fda5c,19.09952416273312,72.8503605096011
1d29280381e84513bf9dddb0b811333a,19.12888480057469,72.83179699821888
569ed8fc140c40f99e7054a2cd59bd25,19.07056570056708,72.88114190134193
bec19c752c854236a460d2a1429a8069,19.01706077910868,72.85842755262297
79509b6bce834083af13de3201540462,18.9608691652865,72.80976910638519
2100aa218526440c811239bea0ed0fc1,18.97692299925036,72.83013999864153
800c0f81d8344ff2bd82836e9b917c31,18.99132330006626,72.83635230117667
0d9c127690074f59b3d472de6a9c7bdb,19.07699469548021,72.8670808280763
fe724285df6e4e76a9ff58da1cfba2c4,19.06527948071137,72.83153811906516
20bcf40b40d043889ab2d0d7bb4217dd,19.12938819950573,72.84720899913435
81476b6d82164a63997be5126bc318b0,19.08448019897095,72.88669256813886
035cd2955211437089cb30447874e9fe,19.06330897835481,72.9168835209811
ca0bca0277e54a7ebc46a7021eb75344,19.06853523898761,72.898013724631
8d8bb5aedbae404786605c618a8217d7,19.17396856572831,72.84630525173975
04699acf6bf04c50ba0a69664124c66d,19.0130725417454,72.86144910634152
334a5c535e934e44803b145f8483a3bf,18.95419370915071,72.81652550739392
78fee0c22e574034aa1cd262e249fe62,19.0333931924099,72.84237937734927
45ab4bdb2af248d2b7b82f256f716b2e,19.07996722856729,72.85186629825503
e78b2631379e4da89e468a04a5879f6b,19.06184079698642,72.82633841875634
334f6853d371477fb3cfa2f43b528d27,19.11987853277129,72.85333609070446
c653b66e06cd46fab29f3cba7e81a0b1,19.1016106896019,72.8429012678552
f471b6056f6a4c6980974e9921162311,19.05924054971151,72.90605517320749
0a2191cf7a654ee5843560019ee0f964,19.1909158540494,72.85697812795233
366e8dda8bd6467694b146101455f2b4,19.05176531629363,72.86876974986349
9abe4f1380654c268ece3ca38cc6552a,19.13943599981226,72.8304669998353
6821c9f465304d0eba4bc0c139c2c06b,18.96162694723421,72.8098051514458
0f483b0b3dd2487ab261fc5d32cb0e82,19.0037054999598,72.854641700316
cc21431791d847f89e6c2d73f09f511b,19.08091769997176,72.85052099978601
f7478ed8d18541d388e2682dfd3c202b,19.05110745357235,72.83811031175144
6478a063026f46ecbf3b6744ee0026d8,19.06838820369764,72.90118933556379
5ca8046cf5734d40852a65b9b5ce82d8,19.19852462089984,72.83819434321698
dc59ec46f55543e992fd89ed32d2b257,19.01757143368614,72.85470573257719
32db630433874e8b89bac01823d1c38b,18.96679090989981,72.80359900257447
59f8305c638945548e28c47c5c81f1fb,19.0047532337361,72.8542365926646
5fbfb8aa7af54141b471fb68c71ddafb,19.07186710058384,72.83189480057868
7eb41a398d9a410fb78dc43e72187356,19.12935880004547,72.82793449917801
4035d1fcd6644fdeaec4ef55a5442afd,19.0623134004569,72.90236590017484
dccb4a84ee8544bb85d2269c6f191fe1,19.1843466952888,72.85297987264853
35981f148b3f4edbb11a79bf4f674b2e,18.94860325856298,72.79673496472486
6294b1a82e5f42b5898861f7936c59ae,19.00648138053184,72.83909133816472
6013edb891e645d5a0ed9e6b4fb9e71d,19.08417945767946,72.85655347802563
489a1f9189304780bcf07d85160dc6cf,19.05134486335542,72.83802131167089
a13def5baa8f4701a687348d0aec3024,19.16840665401436,72.88072014336265
f40b3dd1d91649bc9d309d656af4a44e,18.95640253178899,72.80970322298411
0eedfb9c01be4111a07b900b41bf2cfe,19.10846073173013,72.84741959275999
19934c837b6142cca90fa4c4243090f1,19.06890780056952,72.88148879845679
75e16ea9eb3a4a779bbe233a1a00bcb9,19.19041669914858,72.8447859996975
32a1d3ef4de845618221930adc58e4ef,19.18015358202469,72.8612810261699
692369b765c64c23a458b41fc96cc00c,18.96371375732686,72.82159692418315
e20d5bdc18a74ca6bce75a844892a858,19.1315240986456,72.83737529970459
33c2ef4b7b4d41228e9e30436c6f91e6,18.95873689508986,72.81309186956267
5aef1413b0c44f9ba783f129a46e64b1,19.19130670024387,72.85477880019674
7f38a4851826407383e7331048b00240,19.04252623436078,72.84860047423224
4d16dc847d254f6eb4b1600629150729,18.95573965767439,72.83465297601957
28dcbddf874647a3b0257c3fc0d7dc6e,19.06804209869329,72.83035969975269
95c18c663cb146258a0880ca8a4002a3,19.12477400161239,72.84073500080945
9243f95785a043b49cb0064b5c205a1f,19.08515914687724,72.91089749451115
09c328e5f9524884833aad7c50d07868,19.14591470015221,72.85743459949869
98588461a35d48f880c49a62d0637b5d,18.96366310638834,72.82076340101509
194ad67a3786430fba59e0f85da5e806,19.1059825654918,72.83092712950975
4101455131f745439f9d73c4a1b17f54,19.11367847812761,72.83754002883059
419db63154484e1783d5f9d0e2e2a836,19.11439161336555,72.82710780554929
8ae8c84c3b144153b6d4327923114c8e,19.11791968983483,72.84025906804355
e062095cadca49e2a6286365e1796ad7,18.95345324199871,72.80619073784844
4d13c295d98f401d9233d5320fb1c5df,19.17983885254994,72.86365680986358
4971db60c9694d6290bdaa15804c65c6,19.14411440020745,72.83854609965896
